9.144542772861356805e-02,4.749262536873156137e-01,1.179941002949852491e-01,7.374631268436578069e-02,5.309734513274336209e-02,6.784660766961651823e-02,8.259587020648967437e-02,5.899705014749262455e-02,7.669616519174041191e-02,5.014749262536873087e-02
5.459770114942529007e-02,9.770114942528736190e-02,6.896551724137930939e-02,7.758620689655172653e-02,8.045977011494252762e-02,8.620689655172414367e-02,8.333333333333332871e-02,1.436781609195402210e-01,8.908045977011494476e-02,3.620689655172413812e-01
6.153846153846154188e-02,3.723076923076922840e-01,1.630769230769230638e-01,8.615384615384615030e-02,3.692307692307692651e-02,8.307692307692307598e-02,7.384615384615385303e-02,1.138461538461538469e-01,9.538461538461538713e-02,6.769230769230769051e-02
7.310704960835509580e-02,1.775456919060052208e-01,4.699738903394255762e-02,4.699738903394255762e-02,7.310704960835509580e-02,3.133159268929503610e-02,6.005221932114882671e-02,4.595300261096605943e-01,1.122715404699738961e-01,4.960835509138381005e-02
6.233766233766233761e-02,4.415584415584415390e-01,6.753246753246752720e-02,9.090909090909091161e-02,5.974025974025973934e-02,5.974025974025973934e-02,7.532467532467532201e-02,8.311688311688311681e-02,6.493506493506492894e-02,1.246753246753246752e-01
1.598915989159891693e-01,3.550135501355013434e-01,1.382113821138211407e-01,4.878048780487805047e-02,5.691056910569105426e-02,7.046070460704606520e-02,8.672086720867208665e-02,4.878048780487805047e-02,1.273712737127371264e-01,4.336043360433604332e-02
9.011627906976743541e-02,4.127906976744186163e-01,7.848837209302325646e-02,5.523255813953488469e-02,5.813953488372092943e-02,4.941860465116278828e-02,5.523255813953488469e-02,6.686046511627906364e-02,2.180232558139534871e-01,6.104651162790697416e-02
1.102362204724409434e-01,4.330708661417322913e-01,1.023622047244094474e-01,9.448818897637795144e-02,5.511811023622047168e-02,3.937007874015747977e-02,4.724409448818897572e-02,4.724409448818897572e-02,4.199475065616797842e-02,1.601049868766404316e-01
4.829545454545454419e-02,3.494318181818181768e-01,7.670454545454545581e-02,8.522727272727272096e-02,3.977272727272727210e-02,5.965909090909091161e-02,1.107954545454545442e-01,9.375000000000000000e-02,1.420454545454545581e-01,1.363636363636363535e-01
8.108108108108108558e-02,2.732732732732732761e-01,3.183183183183183051e-01,5.405405405405405705e-02,6.906906906906906674e-02,6.606606606606606202e-02,9.009009009009008584e-02,6.306306306306305731e-02,6.006006006006005954e-02,7.507507507507507616e-02
7.207207207207207145e-02,4.234234234234234284e-01,1.381381381381381335e-01,7.507507507507507616e-02,6.606606606606606202e-02,6.306306306306305731e-02,1.141141141141141097e-01,4.504504504504504292e-02,7.207207207207207145e-02,8.108108108108108558e-02
7.142857142857142461e-02,4.285714285714285476e-01,1.675824175824175699e-01,5.219780219780219971e-02,4.670329670329670391e-02,4.945054945054944834e-02,1.318681318681318715e-01,4.395604395604395948e-02,9.065934065934065644e-02,5.494505494505494414e-02
1.085714285714285687e-01,2.000000000000000111e-01,5.999999999999999778e-02,6.571428571428571119e-02,5.714285714285714107e-02,9.142857142857142849e-02,4.857142857142857095e-02,7.714285714285713802e-02,3.857142857142857317e-01,4.857142857142857095e-02
8.806818181818182323e-02,4.232954545454545303e-01,1.931818181818181768e-01,6.818181818181817677e-02,5.113636363636363952e-02,5.113636363636363952e-02,5.965909090909091161e-02,4.545454545454545581e-02,1.051136363636363674e-01,5.681818181818181629e-02
9.090909090909091161e-02,7.272727272727272374e-02,4.242424242424242681e-02,4.393939393939393923e-01,6.060606060606060774e-02,7.878787878787878174e-02,3.939393939393939087e-02,1.121212121212121215e-01,1.484848484848484973e-01,6.666666666666666574e-02
7.038123167155425908e-02,6.744868035190615396e-02,2.991202346041055837e-01,9.090909090909091161e-02,6.158357771260997149e-02,6.158357771260997149e-02,8.797653958944282038e-02,2.551319648093841597e-01,1.143695014662756554e-01,3.812316715542522078e-02
1.618497109826589619e-01,4.913294797687861593e-02,2.167630057803468235e-01,9.826589595375723185e-02,3.757225433526011765e-02,3.468208092485548788e-02,6.647398843930635293e-02,8.959537572254334947e-02,3.005780346820809412e-01,8.959537572254334947e-02
4.899135446685878859e-02,6.916426512968300300e-02,2.593659942363112370e-01,5.475504322766570897e-02,3.458213256484150150e-02,5.475504322766570897e-02,7.204610951008645625e-02,3.832853025936599489e-01,1.066282420749279508e-01,6.051873198847262242e-02
7.598784194528875047e-02,6.686930091185409875e-02,4.285714285714285476e-01,5.471124620060790339e-02,5.167173252279635282e-02,1.246200607902735596e-01,9.118541033434650334e-02,1.124620060790273574e-01,5.167173252279635282e-02,9.422492401215805391e-02
6.371191135734072253e-02,3.324099722991689931e-02,7.479224376731301305e-02,8.033240997229916525e-02,6.925207756232687473e-02,3.601108033240997541e-02,5.540166204986149423e-02,1.024930747922437740e-01,1.772853185595567871e-01,4.459833795013850577e-01
5.509641873278237068e-02,6.887052341597796334e-02,1.184573002754820970e-01,4.958677685950413361e-02,4.407713498622589654e-02,8.264462809917355601e-02,8.815426997245179308e-02,1.349862258953168082e-01,1.983471074380165344e-01,2.975206611570248016e-01
8.116883116883116811e-02,7.142857142857142461e-02,4.155844155844156118e-01,1.136363636363636326e-01,5.519480519480519237e-02,8.441558441558441594e-02,6.168831168831168804e-02,8.441558441558441594e-02,1.103896103896103847e-01,8.441558441558441594e-02
9.646302250803857892e-02,5.144694533762057820e-02,5.434083601286173737e-01,5.787781350482314874e-02,4.501607717041800766e-02,4.823151125401928946e-02,5.466237942122186694e-02,1.254019292604501568e-01,8.360128617363343784e-02,5.466237942122186694e-02
7.878787878787878174e-02,5.151515151515151381e-02,4.242424242424242542e-01,1.757575757575757514e-01,4.545454545454545581e-02,4.545454545454545581e-02,4.848484848484848481e-02,1.272727272727272596e-01,7.878787878787878174e-02,7.575757575757575968e-02
1.051136363636363674e-01,7.670454545454545581e-02,1.363636363636363535e-01,2.073863636363636465e-01,5.965909090909091161e-02,6.250000000000000000e-02,1.193181818181818232e-01,2.471590909090909116e-01,7.386363636363636742e-02,5.397727272727272790e-02
5.830903790087463290e-02,7.580174927113703109e-02,1.253644314868804788e-01,6.413994169096209896e-02,5.247813411078717377e-02,6.413994169096209896e-02,7.871720116618076413e-02,4.956268221574344074e-02,5.451895043731778134e-01,3.206997084548104948e-02
6.562500000000000278e-02,7.187499999999999445e-02,1.093750000000000000e-01,6.562500000000000278e-02,8.437500000000000555e-02,6.250000000000000000e-02,8.437500000000000555e-02,4.531250000000000000e-01,7.187499999999999445e-02,8.749999999999999445e-02
5.379746835443038194e-02,5.063291139240506250e-02,6.107594936708861111e-01,8.860759493670886111e-02,4.113924050632911111e-02,5.696202531645569445e-02,7.278481012658227778e-02,5.063291139240506250e-02,6.645569620253163889e-02,6.645569620253163889e-02
3.978779840848806204e-02,3.713527851458885837e-02,9.283819628647214939e-02,4.986737400530503739e-01,4.774535809018567306e-02,4.509283819628646939e-02,9.549071618037134612e-02,3.978779840848806204e-02,4.774535809018567306e-02,1.883289124668434955e-01
7.070707070707070441e-02,6.734006734006733885e-02,5.117845117845117864e-01,1.077441077441077394e-01,9.427609427609427717e-02,4.040404040404040747e-02,6.397306397306397330e-02,5.387205387205386969e-02,7.744107744107743552e-02,8.080808080808081495e-02
2.985507246376811752e-01,3.478260869565217434e-02,1.536231884057971120e-01,6.956521739130434867e-02,4.637681159420289911e-02,5.217391304347825803e-02,7.826086956521739746e-02,6.956521739130434867e-02,1.130434782608695649e-01,2.289855072463768126e-01
5.234159779614325214e-02,5.234159779614325214e-02,5.041322314049586639e-01,1.101928374655647414e-01,5.509641873278237068e-02,3.581267217630854094e-02,6.060606060606060774e-02,9.366391184573003015e-02,5.785123966942148921e-02,1.157024793388429784e-01
7.309941520467835852e-02,9.649122807017543324e-02,3.538011695906432830e-01,4.678362573099414945e-02,6.432748538011695549e-02,6.725146198830408983e-02,3.216374269005847775e-02,1.257309941520467766e-01,1.988304093567251352e-01,8.771929824561403022e-02
1.534246575342465835e-01,5.205479452054794648e-02,1.479452054794520577e-01,1.041095890410958930e-01,5.205479452054794648e-02,4.657534246575342762e-02,4.383561643835616473e-02,6.575342465753424015e-02,2.712328767123287632e-01,2.000000000000000111e-01
6.574394463667819488e-02,5.536332179930796016e-02,2.733564013840830698e-01,5.190311418685120831e-02,6.920415224913495367e-02,3.460207612456747683e-02,1.072664359861591754e-01,6.920415224913495367e-02,8.304498269896193330e-02,3.633217993079584929e-01
1.077844311377245540e-01,5.089820359281437001e-02,1.646706586826347241e-01,7.185628742514969802e-02,7.485029940119759806e-02,4.491017964071856300e-02,7.485029940119759806e-02,8.383233532934131205e-02,1.976047904191616800e-01,2.784431137724550642e-01
7.282913165266106936e-02,1.036414565826330597e-01,2.156862745098039325e-01,7.843137254901960675e-02,7.282913165266106936e-02,7.002801120448179373e-02,3.641456582633053468e-02,5.882352941176470507e-02,3.781512605042016695e-01,5.322128851540616074e-02
6.498194945848374815e-02,5.776173285198556162e-02,2.274368231046931532e-01,5.776173285198556162e-02,9.386281588447653590e-02,1.010830324909747224e-01,7.581227436823104182e-02,2.490974729241877128e-01,6.859205776173285529e-02,1.841155234657039785e-01
1.325301204819277212e-01,3.915662650602409756e-02,4.457831325301204739e-01,5.421686746987951916e-02,4.819277108433735191e-02,6.024096385542168641e-02,6.024096385542168641e-02,6.626506024096386060e-02,1.536144578313252962e-01,9.036144578313252962e-02
6.596306068601583139e-02,4.828496042216358641e-01,1.609498680738786214e-01,6.860158311345646021e-02,7.124010554089710290e-02,5.277044854881266650e-02,4.485488126649076618e-02,3.430079155672823010e-02,7.915567282321900322e-02,7.124010554089710290e-02
5.208333333333333565e-02,2.187500000000000000e-01,9.375000000000000000e-02,6.770833333333332871e-02,4.947916666666666435e-02,4.687500000000000000e-02,1.145833333333333287e-01,6.770833333333332871e-02,5.208333333333333565e-02,3.671875000000000000e-01
5.817174515235457033e-02,9.972299168975069794e-02,1.578947368421052544e-01,5.817174515235457033e-02,1.135734072022160646e-01,5.263157894736841813e-02,4.709141274238227287e-02,2.963988919667590038e-01,1.800554016620498632e-01,7.479224376731301305e-02
8.266666666666666607e-02,5.306666666666666199e-01,7.199999999999999456e-02,6.133333333333332998e-02,1.013333333333333308e-01,5.333333333333333676e-02,4.800000000000000100e-02,7.466666666666667285e-02,4.000000000000000083e-02,6.933333333333333015e-02
1.524390243902438991e-01,6.097560975609755962e-02,1.006097560975609817e-01,1.463414634146341375e-01,4.878048780487805047e-02,3.963414634146341514e-02,1.463414634146341375e-01,2.957317073170731558e-01,8.536585365853659180e-02,7.621951219512194953e-02
6.181818181818182073e-02,7.636363636363636964e-02,2.254545454545454630e-01,1.199999999999999956e-01,8.363636363636363369e-02,3.636363636363636187e-02,7.272727272727272374e-02,6.181818181818182073e-02,1.272727272727272596e-01,3.163636363636363469e-01
9.855072463768116409e-02,4.347826086956521618e-02,1.449275362318840632e-01,1.043478260869565161e-01,6.086956521739130682e-02,3.188405797101449141e-02,7.826086956521739746e-02,4.608695652173913082e-01,4.637681159420289911e-02,7.536231884057971453e-02
6.179775280898876233e-02,7.865168539325842478e-02,2.668539325842696486e-01,2.949438202247190999e-01,5.056179775280898736e-02,2.808988764044943742e-02,1.207865168539325879e-01,8.707865168539326295e-02,7.865168539325842478e-02,7.303370786516853730e-02
8.917197452229298771e-02,7.643312101910827716e-02,1.401273885350318438e-01,4.299363057324840920e-01,4.140127388535031622e-02,7.643312101910827716e-02,1.178343949044586003e-01,9.235668789808916535e-02,5.095541401273885607e-02,4.458598726114649385e-02
1.257142857142857229e-01,3.714285714285714413e-02,4.857142857142857095e-02,4.285714285714285754e-02,4.857142857142857095e-02,4.000000000000000083e-02,1.342857142857142860e-01,1.000000000000000056e-01,5.028571428571428914e-01,6.285714285714286143e-02
5.050505050505050414e-02,5.723905723905724219e-02,2.491582491582491621e-01,4.713804713804713858e-02,8.754208754208754606e-02,8.080808080808081495e-02,1.111111111111111049e-01,3.771043771043771087e-01,4.040404040404040747e-02,6.734006734006733885e-02
3.846153846153846367e-02,6.318681318681318437e-02,4.670329670329670391e-01,2.609890109890110055e-01,4.120879120879120810e-02,4.945054945054944834e-02,5.219780219780219971e-02,6.318681318681318437e-02,5.219780219780219971e-02,4.945054945054944834e-02
5.044510385756676568e-02,1.661721068249258082e-01,1.424332344213649904e-01,1.721068249258160265e-01,3.264094955489614536e-02,5.044510385756676568e-02,9.495548961424332690e-02,3.353115727002967117e-01,4.451038575667656122e-02,5.934718100890207931e-02
3.846153846153846367e-02,2.417582417582417598e-01,1.346153846153846090e-01,2.472527472527472625e-01,7.142857142857142461e-02,5.494505494505494414e-02,5.769230769230769551e-02,4.395604395604395948e-02,1.978021978021977934e-01,4.945054945054944834e-02
7.187499999999999445e-02,4.687500000000000000e-02,2.312500000000000111e-01,6.250000000000000000e-02,8.125000000000000278e-02,5.937499999999999722e-02,9.687500000000000278e-02,3.718750000000000111e-01,7.187499999999999445e-02,6.250000000000000000e-02
5.633802816901408578e-02,5.070422535211267789e-02,1.042253521126760563e-01,7.323943661971830943e-02,7.323943661971830943e-02,6.760563380281689461e-02,5.915492957746478625e-02,4.873239436619718479e-01,7.323943661971830943e-02,9.577464788732394096e-02
5.438066465256797405e-02,9.365558912386706680e-02,2.296072507552870123e-01,6.042296072507553212e-02,9.365558912386706680e-02,7.250755287009064132e-02,6.042296072507553212e-02,1.057401812688821691e-01,8.761329305135952261e-02,2.930513595166163165e-01
5.333333333333333676e-02,5.600000000000000117e-02,8.266666666666666607e-02,5.066666666666666541e-02,5.866666666666666557e-02,4.106666666666666798e-01,5.066666666666666541e-02,6.933333333333333015e-02,2.373333333333333406e-01,6.400000000000000133e-02
8.484848484848485362e-02,6.060606060606060774e-02,1.484848484848484973e-01,7.878787878787878174e-02,6.060606060606060774e-02,3.242424242424242209e-01,7.575757575757575968e-02,1.484848484848484973e-01,8.484848484848485362e-02,8.484848484848485362e-02
1.142857142857142821e-01,6.349206349206348854e-02,1.269841269841269771e-01,6.349206349206348854e-02,6.666666666666666574e-02,3.936507936507936400e-01,9.841269841269841001e-02,7.619047619047619735e-02,1.111111111111111049e-01,4.444444444444444614e-02
6.886227544910179799e-02,8.083832335329341201e-02,9.580838323353293995e-02,7.185628742514969802e-02,4.790419161676646997e-02,3.562874251497005762e-01,4.491017964071856300e-02,4.790419161676646997e-02,2.694610778443113919e-01,6.586826347305389795e-02
1.331444759206798778e-01,3.966005665722379531e-02,1.189801699716713929e-01,4.815864022662889182e-02,4.532577903682719761e-02,3.201133144475920567e-01,1.048158640226628940e-01,8.498583569405099292e-02,1.841359773371104847e-01,6.232294617563739064e-02
5.630026809651474812e-02,6.434316353887399587e-02,1.206434316353887370e-01,6.970509383378016566e-02,8.310991957104557626e-02,3.431635388739946446e-01,1.179624664879356521e-01,1.903485254691688888e-01,4.557640750670241547e-02,4.289544235924933058e-02
8.206686930091185161e-02,8.206686930091185161e-02,1.306990881458966469e-01,8.814589665653495276e-02,8.206686930091185161e-02,3.434650455927051871e-01,5.167173252279635282e-02,1.063829787234042562e-01,6.990881458966564932e-02,1.155015197568389079e-01
6.622516556291391243e-02,6.953642384105959695e-02,2.119205298013245031e-01,5.298013245033112578e-02,6.291390728476821403e-02,3.940397350993377623e-01,9.271523178807947185e-02,1.092715231788079500e-01,5.629139072847682418e-02,4.966887417218542738e-02
5.263157894736841813e-02,5.555555555555555247e-02,1.228070175438596423e-01,8.771929824561403022e-02,6.432748538011695549e-02,4.005847953216374324e-01,1.432748538011695827e-01,8.479532163742689588e-02,7.017543859649122417e-02,6.432748538011695549e-02
7.717041800643087424e-02,5.144694533762057820e-02,1.286173633440514386e-01,4.180064308681671892e-02,6.109324758842443748e-02,5.112540192926045002e-01,7.395498392282957856e-02,5.787781350482314874e-02,9.646302250803857892e-02,6.109324758842443748e-02
5.459770114942529007e-02,7.471264367816092544e-02,2.040229885057471271e-01,4.597701149425287293e-02,7.758620689655172653e-02,8.333333333333332871e-02,3.821839080459770166e-01,1.149425287356321823e-01,6.321839080459770721e-02,4.310344827586207184e-02
4.437869822485206867e-02,3.550295857988165771e-02,8.284023668639053928e-02,6.804733727810650945e-02,1.183431952662721831e-01,4.230769230769230727e-01,7.988165680473373331e-02,1.035502958579881672e-01,1.479289940828402428e-01,4.437869822485206867e-02
6.031746031746031828e-02,5.396825396825397081e-02,5.079365079365079361e-02,4.444444444444444614e-02,6.666666666666666574e-02,2.222222222222222099e-01,4.444444444444444614e-02,2.857142857142856984e-01,2.317460317460317554e-01,9.841269841269841001e-02
5.263157894736841813e-02,5.555555555555555247e-02,2.017543859649122695e-01,7.017543859649122417e-02,8.187134502923976154e-02,3.771929824561403577e-01,4.678362573099414945e-02,7.309941520467835852e-02,1.111111111111111049e-01,7.602339181286549286e-02
3.927492447129909275e-02,7.250755287009064132e-02,2.084592145015105868e-01,6.344410876132930421e-02,4.229607250755287179e-02,4.954682779456193176e-01,7.250755287009064132e-02,6.344410876132930421e-02,5.438066465256797405e-02,3.927492447129909275e-02
5.937499999999999722e-02,5.000000000000000278e-02,1.562500000000000000e-01,6.250000000000000000e-02,1.031249999999999944e-01,3.781249999999999889e-01,6.562500000000000278e-02,1.250000000000000000e-01,7.499999999999999722e-02,8.125000000000000278e-02
6.666666666666666574e-02,5.833333333333333426e-02,3.333333333333333287e-02,8.055555555555556080e-02,9.722222222222222376e-02,4.277777777777777568e-01,5.277777777777777762e-02,1.611111111111111216e-01,1.055555555555555552e-01,5.555555555555555247e-02
7.871720116618076413e-02,4.664723032069970771e-02,2.274052478134110655e-01,4.373177842565597467e-02,6.122448979591836593e-02,3.702623906705539425e-01,3.790087463556851555e-02,9.912536443148688148e-02,1.107871720116618136e-01,6.997084548104956503e-02
1.220238095238095205e-01,6.845238095238095899e-02,1.160714285714285754e-01,7.142857142857142461e-02,5.357142857142856845e-02,3.660714285714285476e-01,1.428571428571428492e-01,6.250000000000000000e-02,8.333333333333332871e-02,6.250000000000000000e-02
9.198813056379821773e-02,9.198813056379821773e-02,1.928783382789317491e-01,5.341246290801186791e-02,5.341246290801186791e-02,3.798219584569733076e-01,6.824925816023738601e-02,5.934718100890207931e-02,1.038575667655786405e-01,5.341246290801186791e-02
7.624633431085044155e-02,6.451612903225806273e-02,1.202346041055718517e-01,4.105571847507331201e-02,7.917888563049853279e-02,4.604105571847507128e-01,1.554252199413489743e-01,4.105571847507331201e-02,4.985337243401759266e-02,5.865102639296188025e-02
1.192660550458715663e-01,3.363914373088684739e-02,6.116207951070336268e-02,5.198776758409785759e-02,5.504587155963303058e-02,7.033639143730886778e-02,6.116207951070336268e-02,5.198776758409785759e-02,1.253822629969418845e-01,5.229357798165137350e-01
7.395498392282957856e-02,3.858520900321543712e-02,3.794212218649517521e-01,5.466237942122186694e-02,1.575562700964630303e-01,1.286173633440514386e-01,5.466237942122186694e-02,5.144694533762057820e-02,1.221864951768488750e-01,9.967845659163987460e-02
6.137184115523465489e-02,1.010830324909747224e-01,2.454873646209386195e-01,1.407942238267148038e-01,8.303249097472924223e-02,2.779783393501805144e-01,5.776173285198556162e-02,7.220216606498194856e-02,8.664259927797833549e-02,5.415162454873646142e-02
6.303724928366762070e-02,4.871060171919770754e-02,9.742120343839541508e-02,5.157593123209169156e-02,6.017191977077363668e-02,3.982808022922635915e-01,1.088825214899713512e-01,5.157593123209169156e-02,2.120343839541547204e-01,5.157593123209169156e-02
1.036414565826330597e-01,4.481792717086834771e-02,7.843137254901960675e-02,3.921568627450980338e-02,1.120448179271708727e-01,3.445378151260504174e-01,5.602240896358543637e-02,6.162464985994398070e-02,2.408963585434173715e-01,5.882352941176470507e-02
4.584527220630372352e-02,5.444126074498567558e-02,1.862464183381088711e-01,4.297994269340973950e-02,1.260744985673352414e-01,3.925501432664756374e-01,6.303724928366762070e-02,8.882521489971346995e-02,1.060171919770773602e-01,3.724928366762177839e-02
5.555555555555555247e-02,7.098765432098765038e-02,9.259259259259258745e-02,9.567901234567900703e-02,7.716049382716048954e-02,8.950617283950616787e-02,2.098765432098765316e-01,4.629629629629629373e-02,8.333333333333332871e-02,3.333333333333333148e-01
3.655352480417754790e-02,6.005221932114882671e-02,4.438642297650130519e-02,1.279373368146214107e-01,7.310704960835509580e-02,1.174934725848564010e-01,6.788511749347259094e-02,1.357702349869451819e-01,7.310704960835509580e-02,3.942558746736292696e-01
7.123287671232876594e-02,5.205479452054794648e-02,8.219178082191780366e-02,6.575342465753424015e-02,4.931506849315068358e-02,7.397260273972602884e-02,7.671232876712329174e-02,5.479452054794520244e-02,1.479452054794520577e-01,4.630136986301369717e-01
5.263157894736841813e-02,6.250000000000000000e-02,2.532894736842105088e-01,4.934210526315789547e-02,7.894736842105262720e-02,4.276315789473684181e-01,6.578947368421052266e-02,5.263157894736841813e-02,5.263157894736841813e-02,6.907894736842105921e-02
4.776119402985074536e-01,4.477611940298507204e-02,8.656716417910448325e-02,6.567164179104477417e-02,4.477611940298507204e-02,1.104477611940298531e-01,1.104477611940298531e-01,6.268656716417909947e-02,4.477611940298507204e-02,1.014925373134328290e-01
6.741573033707864981e-02,5.056179775280898736e-02,7.022471910112360050e-02,9.831460674157303792e-02,7.303370786516853730e-02,4.213483146067415475e-01,4.775280898876404362e-02,6.179775280898876233e-02,1.797752808988763995e-01,7.022471910112360050e-02
9.668508287292817971e-02,8.563535911602210282e-02,6.629834254143646133e-02,5.801104972375690366e-02,4.143646408839778833e-02,2.983425414364641037e-01,5.248618784530386522e-02,7.182320441988949977e-02,2.513812154696132839e-01,1.160220994475138073e-01
